,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1837,Fri,2017-12-01,18:30,Roma,4.1,3–1,0.9,SPAL,35609.0,Stadio Olimpico,Rosario Abisso
1838,Fri,2017-12-01,20:45,Napoli,1.0,0–1,0.6,Juventus,55567.0,Stadio San Paolo,Daniele Orsato
1839,Sat,2017-12-02,20:45,Torino,0.6,1–1,1.7,Atalanta,14605.0,Stadio Olimpico di Torino,Paolo Tagliavento
1840,Sun,2017-12-03,12:30,Benevento,1.1,2–2,1.8,Milan,15710.0,Stadio Ciro Vigorito,Maurizio Mariani
1841,Sun,2017-12-03,15:00,Fiorentina,2.2,3–0,0.7,Sassuolo,23398.0,Stadio Artemio Franchi,Luca Banti
1842,Sun,2017-12-03,15:00,Bologna,1.3,1–1,1.1,Cagliari,21940.0,Stadio Renato Dall'Ara,Federico La Penna
1843,Sun,2017-12-03,15:00,Inter,2.6,5–0,0.9,Chievo,53403.0,Stadio Giuseppe Meazza,Giampaolo Calvarese
1844,Sun,2017-12-03,20:45,Sampdoria,1.1,1–2,2.1,Lazio,18050.0,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni
1845,Mon,2017-12-04,19:00,Crotone,0.6,0–3,2.2,Udinese,8564.0,Stadio Ezio Scida,Davide Massa
1846,Mon,2017-12-04,21:00,Hellas Verona,0.6,0–1,1.1,Genoa,14136.0,Stadio Marc'Antonio Bentegodi,Antonio Damato
1848,Sat,2017-12-09,18:00,Cagliari,1.4,2–2,1.3,Sampdoria,13424.0,Stadio Sant'Elia,Fabrizio Pasqua
1849,Sat,2017-12-09,20:45,Juventus,1.0,0–0,0.3,Inter,41418.0,Allianz Stadium,Paolo Valeri
1850,Sun,2017-12-10,12:30,Chievo,0.9,0–0,2.6,Roma,10000.0,Stadio Marc'Antonio Bentegodi,Fabio Maresca
1851,Sun,2017-12-10,15:00,Udinese,0.5,2–0,1.7,Benevento,11000.0,Dacia Arena,Gianluca Aureliano
1852,Sun,2017-12-10,15:00,Napoli,1.5,0–0,0.3,Fiorentina,45000.0,Stadio San Paolo,Michael Fabbri
1853,Sun,2017-12-10,15:00,SPAL,2.6,2–2,2.1,Hellas Verona,10851.0,Stadio Paolo Mazza,Gianluca Rocchi
1854,Sun,2017-12-10,18:00,Sassuolo,2.3,2–1,0.6,Crotone,6000.0,Stadio Città del Tricolore,Gianluca Manganiello
1855,Sun,2017-12-10,20:45,Milan,1.0,2–1,0.8,Bologna,39504.0,Stadio Giuseppe Meazza,Marco Guida
1856,Mon,2017-12-11,21:00,Lazio,1.8,1–3,1.4,Torino,20000.0,Stadio Olimpico,Piero Giacomelli
1857,Tue,2017-12-12,19:00,Genoa,1.4,1–2,1.5,Atalanta,18281.0,Stadio Comunale Luigi Ferraris,Daniele Doveri
1859,Sat,2017-12-16,15:00,Inter,1.5,1–3,2.8,Udinese,52011.0,Stadio Giuseppe Meazza,Maurizio Mariani
1860,Sat,2017-12-16,18:00,Torino,0.8,1–3,2.3,Napoli,19000.0,Stadio Olimpico di Torino,Paolo Mazzoleni
1861,Sat,2017-12-16,20:45,Roma,2.7,1–0,0.3,Cagliari,33133.0,Stadio Olimpico,Antonio Damato
1862,Sun,2017-12-17,12:30,Hellas Verona,1.1,3–0,2.3,Milan,19439.0,Stadio Marc'Antonio Bentegodi,Daniele Orsato
1863,Sun,2017-12-17,15:00,Crotone,2.2,1–0,0.7,Chievo,8799.0,Stadio Ezio Scida,Luca Pairetto
1864,Sun,2017-12-17,15:00,Bologna,0.2,0–3,1.0,Juventus,29270.0,Stadio Renato Dall'Ara,Luca Banti
1865,Sun,2017-12-17,15:00,Sampdoria,0.9,0–1,2.0,Sassuolo,17563.0,Stadio Comunale Luigi Ferraris,Claudio Gavillucci
1866,Sun,2017-12-17,15:00,Fiorentina,1.4,0–0,0.3,Genoa,21043.0,Stadio Artemio Franchi,Giampaolo Calvarese
1867,Sun,2017-12-17,18:00,Benevento,0.9,1–2,2.5,SPAL,10312.0,Stadio Ciro Vigorito,Fabrizio Pasqua
1868,Sun,2017-12-17,20:45,Atalanta,2.6,3–3,1.2,Lazio,16692.0,Stadio Atleti Azzurri d'Italia,Massimiliano Irrati
1870,Fri,2017-12-22,18:00,Chievo,1.9,2–3,1.7,Bologna,7000.0,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello
1871,Fri,2017-12-22,20:45,Cagliari,0.2,0–1,1.5,Fiorentina,14297.0,Stadio Sant'Elia,Marco Di Bello
1872,Sat,2017-12-23,12:30,Lazio,3.3,4–0,0.4,Crotone,25000.0,Stadio Olimpico,Giampaolo Calvarese
1873,Sat,2017-12-23,15:00,Genoa,3.4,1–0,1.2,Benevento,19465.0,Stadio Comunale Luigi Ferraris,Rosario Abisso
1874,Sat,2017-12-23,15:00,SPAL,1.5,2–2,1.5,Torino,12522.0,Stadio Paolo Mazza,Paolo Valeri
1875,Sat,2017-12-23,15:00,Sassuolo,0.8,1–0,1.9,Inter,19000.0,Stadio Città del Tricolore,Daniele Doveri
1876,Sat,2017-12-23,15:00,Udinese,2.1,4–0,0.1,Hellas Verona,14000.0,Dacia Arena,Fabio Maresca
1877,Sat,2017-12-23,15:00,Napoli,2.3,3–2,0.9,Sampdoria,45000.0,Stadio San Paolo,Davide Massa
1878,Sat,2017-12-23,18:00,Milan,1.0,0–2,1.7,Atalanta,45746.0,Stadio Giuseppe Meazza,Michael Fabbri
1879,Sat,2017-12-23,20:45,Juventus,2.5,1–0,2.0,Roma,41100.0,Allianz Stadium,Paolo Tagliavento
1881,Fri,2017-12-29,20:45,Crotone,0.1,0–1,1.3,Napoli,15000.0,Stadio Ezio Scida,Maurizio Mariani
1882,Sat,2017-12-30,12:30,Fiorentina,1.4,1–1,0.6,Milan,30213.0,Stadio Artemio Franchi,Luca Banti
1883,Sat,2017-12-30,15:00,Benevento,1.0,1–0,0.7,Chievo,10200.0,Stadio Ciro Vigorito,Francesco Fourneau
1884,Sat,2017-12-30,15:00,Bologna,1.1,1–2,1.1,Udinese,20954.0,Stadio Renato Dall'Ara,Claudio Gavillucci
1885,Sat,2017-12-30,15:00,Torino,0.7,0–0,0.1,Genoa,15000.0,Stadio Olimpico di Torino,Massimiliano Irrati
1886,Sat,2017-12-30,15:00,Atalanta,2.4,1–2,0.7,Cagliari,17755.0,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua
1887,Sat,2017-12-30,15:00,Roma,1.2,1–1,0.6,Sassuolo,37157.0,Stadio Olimpico,Daniele Orsato
1888,Sat,2017-12-30,15:00,Sampdoria,2.4,2–0,0.4,SPAL,19583.0,Stadio Comunale Luigi Ferraris,Luca Pairetto
1889,Sat,2017-12-30,18:00,Inter,0.6,0–0,0.7,Lazio,61852.0,Stadio Giuseppe Meazza,Gianluca Rocchi
1890,Sat,2017-12-30,20:45,Hellas Verona,0.1,1–3,1.1,Juventus,29215.0,Stadio Marc'Antonio Bentegodi,Paolo Mazzoleni
1892,Fri,2018-01-05,18:00,Chievo,0.6,1–1,0.5,Udinese,7142.0,Stadio Marc'Antonio Bentegodi,Daniele Chiffi
1893,Fri,2018-01-05,20:45,Fiorentina,2.2,1–1,0.9,Inter,29428.0,Stadio Artemio Franchi,Paolo Valeri
1894,Sat,2018-01-06,12:30,Torino,2.2,3–0,1.1,Bologna,16042.0,Stadio Olimpico di Torino,Antonio Damato
1895,Sat,2018-01-06,15:00,Napoli,2.3,2–0,0.1,Hellas Verona,39580.0,Stadio San Paolo,Rosario Abisso
1896,Sat,2018-01-06,15:00,Benevento,2.2,3–2,1.0,Sampdoria,11363.0,Stadio Ciro Vigorito,Gianluca Manganiello
1897,Sat,2018-01-06,15:00,SPAL,2.4,2–5,2.2,Lazio,12057.0,Stadio Paolo Mazza,Paolo Tagliavento
1898,Sat,2018-01-06,15:00,Milan,2.0,1–0,0.8,Crotone,42533.0,Stadio Giuseppe Meazza,Fabio Maresca
1899,Sat,2018-01-06,15:00,Genoa,0.5,1–0,1.0,Sassuolo,18639.0,Stadio Comunale Luigi Ferraris,Piero Giacomelli
1900,Sat,2018-01-06,18:00,Roma,1.5,1–2,0.9,Atalanta,32863.0,Stadio Olimpico,Marco Guida
1901,Sat,2018-01-06,20:45,Cagliari,0.6,0–1,1.9,Juventus,16233.0,Stadio Sant'Elia,Giampaolo Calvarese
1903,Sun,2018-01-21,12:30,Atalanta,0.5,0–1,1.0,Napoli,19098.0,Stadio Atleti Azzurri d'Italia,Daniele Orsato
1904,Sun,2018-01-21,15:00,Lazio,0.8,5–1,0.4,Chievo,22000.0,Stadio Olimpico,Rosario Abisso
1905,Sun,2018-01-21,15:00,Hellas Verona,0.7,0–3,1.8,Crotone,16075.0,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi
1906,Sun,2018-01-21,15:00,Udinese,0.5,1–1,1.1,SPAL,16000.0,Dacia Arena,Daniele Doveri
1907,Sun,2018-01-21,15:00,Sampdoria,2.1,3–1,1.6,Fiorentina,19083.0,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua
1908,Sun,2018-01-21,15:00,Sassuolo,1.4,1–1,0.9,Torino,7000.0,Stadio Città del Tricolore,Michael Fabbri
1909,Sun,2018-01-21,15:00,Bologna,1.7,3–0,0.8,Benevento,20515.0,Stadio Renato Dall'Ara,Eugenio Abbattista
1910,Sun,2018-01-21,18:00,Cagliari,1.1,1–2,2.2,Milan,15235.0,Stadio Sant'Elia,Marco Guida
1911,Sun,2018-01-21,20:45,Inter,1.6,1–1,0.7,Roma,57066.0,Stadio Giuseppe Meazza,Davide Massa
1912,Mon,2018-01-22,20:45,Juventus,1.4,1–0,0.3,Genoa,29412.0,Allianz Stadium,Marco Di Bello
1914,Wed,2018-01-24,18:30,Lazio,1.0,3–0,0.8,Udinese,23000.0,Stadio Olimpico,Luca Banti
1916,Wed,2018-01-24,20:45,Sampdoria,1.8,1–1,3.1,Roma,19302.0,Stadio Comunale Luigi Ferraris,Daniele Orsato
1918,Sat,2018-01-27,18:00,Sassuolo,1.1,0–3,2.3,Atalanta,8852.0,Stadio Città del Tricolore,Paolo Valeri
1919,Sat,2018-01-27,20:45,Chievo,0.0,0–2,1.1,Juventus,23700.0,Stadio Marc'Antonio Bentegodi,Fabio Maresca
1920,Sun,2018-01-28,12:30,SPAL,1.4,1–1,1.0,Inter,13098.0,Stadio Paolo Mazza,Piero Giacomelli
1921,Sun,2018-01-28,15:00,Fiorentina,1.9,1–4,1.9,Hellas Verona,22796.0,Stadio Artemio Franchi,Claudio Gavillucci
1922,Sun,2018-01-28,15:00,Torino,2.0,3–0,0.6,Benevento,16257.0,Stadio Olimpico di Torino,Maurizio Mariani
1923,Sun,2018-01-28,15:00,Genoa,1.9,0–1,0.3,Udinese,18896.0,Stadio Comunale Luigi Ferraris,Luca Pairetto
1924,Sun,2018-01-28,15:00,Crotone,1.4,1–1,0.3,Cagliari,8987.0,Stadio Ezio Scida,Paolo Tagliavento
1925,Sun,2018-01-28,15:00,Napoli,1.5,3–1,1.2,Bologna,37227.0,Stadio San Paolo,Paolo Mazzoleni
1926,Sun,2018-01-28,18:00,Milan,0.8,2–1,0.7,Lazio,50822.0,Stadio Giuseppe Meazza,Massimiliano Irrati
1927,Sun,2018-01-28,20:45,Roma,2.5,0–1,1.5,Sampdoria,29468.0,Stadio Olimpico,Luca Banti
1929,Sat,2018-02-03,18:00,Sampdoria,0.4,1–1,0.8,Torino,19035.0,Stadio Comunale Luigi Ferraris,Gianluca Rocchi
1930,Sat,2018-02-03,20:45,Inter,0.9,1–1,0.6,Crotone,46807.0,Stadio Giuseppe Meazza,Daniele Orsato
1931,Sun,2018-02-04,12:30,Hellas Verona,0.3,0–1,2.2,Roma,17495.0,Stadio Marc'Antonio Bentegodi,Michael Fabbri
1932,Sun,2018-02-04,15:00,Atalanta,2.4,1–0,0.1,Chievo,17292.0,Stadio Atleti Azzurri d'Italia,Giampaolo Calvarese
1933,Sun,2018-02-04,15:00,Cagliari,1.4,2–0,0.6,SPAL,15986.0,Stadio Sant'Elia,Davide Massa
1934,Sun,2018-02-04,15:00,Udinese,1.0,1–1,0.9,Milan,23758.0,Dacia Arena,Gianluca Manganiello
1935,Sun,2018-02-04,15:00,Bologna,0.5,1–2,1.0,Fiorentina,19301.0,Stadio Renato Dall'Ara,Daniele Doveri
1936,Sun,2018-02-04,15:00,Juventus,2.6,7–0,0.3,Sassuolo,40400.0,Allianz Stadium,Piero Giacomelli
1937,Sun,2018-02-04,20:45,Benevento,1.0,0–2,1.9,Napoli,15026.0,Stadio Ciro Vigorito,Marco Di Bello
1938,Mon,2018-02-05,20:45,Lazio,0.8,1–2,0.5,Genoa,30000.0,Stadio Olimpico,Fabio Maresca
1940,Fri,2018-02-09,20:45,Fiorentina,1.0,0–2,0.4,Juventus,32563.0,Stadio Artemio Franchi,Marco Guida
1941,Sat,2018-02-10,15:00,SPAL,0.4,0–4,2.2,Milan,13000.0,Stadio Paolo Mazza,Maurizio Mariani
1942,Sat,2018-02-10,18:00,Crotone,1.1,1–1,1.5,Atalanta,8795.0,Stadio Ezio Scida,Davide Massa
1943,Sat,2018-02-10,20:45,Napoli,1.7,4–1,0.6,Lazio,32940.0,Stadio San Paolo,Luca Banti
1944,Sun,2018-02-11,12:30,Sassuolo,1.1,0–0,0.2,Cagliari,9149.0,Stadio Città del Tricolore,Paolo Mazzoleni
1945,Sun,2018-02-11,15:00,Chievo,0.5,0–1,0.8,Genoa,18000.0,Stadio Marc'Antonio Bentegodi,Claudio Gavillucci
1946,Sun,2018-02-11,15:00,Inter,2.3,2–1,0.6,Bologna,46915.0,Stadio Giuseppe Meazza,Paolo Valeri
1947,Sun,2018-02-11,15:00,Sampdoria,4.1,2–0,0.6,Hellas Verona,16635.0,Stadio Comunale Luigi Ferraris,Luca Pairetto
1948,Sun,2018-02-11,15:00,Torino,1.1,2–0,0.8,Udinese,18740.0,Stadio Olimpico di Torino,Rosario Abisso
1949,Sun,2018-02-11,20:45,Roma,2.4,5–2,0.7,Benevento,31956.0,Stadio Olimpico,Gianluca Manganiello
1951,Sat,2018-02-17,15:00,Udinese,0.3,0–2,1.5,Roma,18753.0,Dacia Arena,Marco Di Bello
1952,Sat,2018-02-17,18:00,Chievo,0.6,2–1,0.5,Cagliari,8000.0,Stadio Marc'Antonio Bentegodi,Luigi Nasca
1953,Sat,2018-02-17,20:45,Genoa,0.6,2–0,0.7,Inter,20629.0,Stadio Comunale Luigi Ferraris,Michael Fabbri
1954,Sun,2018-02-18,12:30,Torino,0.2,0–1,1.4,Juventus,27000.0,Stadio Olimpico di Torino,Daniele Orsato
1955,Sun,2018-02-18,15:00,Bologna,1.3,2–1,2.9,Sassuolo,16271.0,Stadio Renato Dall'Ara,Paolo Tagliavento
1956,Sun,2018-02-18,15:00,Benevento,1.0,3–2,2.1,Crotone,10163.0,Stadio Ciro Vigorito,Gianluca Rocchi
1957,Sun,2018-02-18,15:00,Napoli,1.4,1–0,0.1,SPAL,34270.0,Stadio San Paolo,Claudio Gavillucci
1958,Sun,2018-02-18,18:00,Atalanta,0.4,1–1,0.8,Fiorentina,17261.0,Stadio Atleti Azzurri d'Italia,Fabio Maresca
1959,Sun,2018-02-18,20:45,Milan,1.9,1–0,0.6,Sampdoria,46594.0,Stadio Giuseppe Meazza,Daniele Doveri
1960,Mon,2018-02-19,20:45,Lazio,3.0,2–0,0.3,Hellas Verona,25000.0,Stadio Olimpico,Giampaolo Calvarese
1962,Sat,2018-02-24,18:00,Bologna,1.7,2–0,1.1,Genoa,30003.0,Stadio Renato Dall'Ara,Antonio Giua
1963,Sat,2018-02-24,20:45,Inter,0.7,2–0,0.4,Benevento,47157.0,Stadio Giuseppe Meazza,Luca Pairetto
1964,Sun,2018-02-25,12:30,Crotone,1.7,2–3,1.5,SPAL,8658.0,Stadio Ezio Scida,Daniele Orsato
1965,Sun,2018-02-25,15:00,Sampdoria,1.4,2–1,1.2,Udinese,17767.0,Stadio Comunale Luigi Ferraris,Antonio Damato
1966,Sun,2018-02-25,15:00,Fiorentina,1.3,1–0,0.2,Chievo,21225.0,Stadio Artemio Franchi,Rosario Abisso
1967,Sun,2018-02-25,15:00,Sassuolo,1.1,0–3,1.0,Lazio,8582.0,Stadio Città del Tricolore,Gianluca Manganiello
1968,Sun,2018-02-25,15:00,Hellas Verona,1.3,2–1,1.1,Torino,13724.0,Stadio Marc'Antonio Bentegodi,Davide Massa
1969,Sun,2018-02-25,20:45,Roma,0.8,0–2,2.0,Milan,42537.0,Stadio Olimpico,Paolo Mazzoleni
1970,Mon,2018-02-26,20:45,Cagliari,0.4,0–5,3.0,Napoli,13757.0,Stadio Sant'Elia,Piero Giacomelli
1972,Sat,2018-03-03,15:00,SPAL,0.6,1–0,1.1,Bologna,11846.0,Stadio Paolo Mazza,Gianluca Rocchi
1973,Sat,2018-03-03,18:00,Lazio,0.2,0–1,0.5,Juventus,50000.0,Stadio Olimpico,Luca Banti
1974,Sat,2018-03-03,20:45,Napoli,2.0,2–4,1.2,Roma,39310.0,Stadio San Paolo,Davide Massa
1976,Fri,2018-03-09,20:45,Roma,1.4,3–0,1.0,Torino,33847.0,Stadio Olimpico,Fabio Maresca
1977,Sat,2018-03-10,20:45,Hellas Verona,0.5,1–0,0.8,Chievo,22473.0,Stadio Marc'Antonio Bentegodi,Antonio Damato
1978,Sun,2018-03-11,12:30,Fiorentina,1.7,1–0,0.7,Benevento,34379.0,Stadio Artemio Franchi,Fabrizio Pasqua
1979,Sun,2018-03-11,15:00,Juventus,1.9,2–0,0.4,Udinese,40300.0,Allianz Stadium,Piero Giacomelli
1980,Sun,2018-03-11,15:00,Bologna,1.0,0–1,1.7,Atalanta,17917.0,Stadio Renato Dall'Ara,Giampaolo Calvarese
1981,Sun,2018-03-11,15:00,Sassuolo,2.7,1–1,0.8,SPAL,12129.0,Stadio Città del Tricolore,Daniele Doveri
1982,Sun,2018-03-11,15:00,Cagliari,1.4,2–2,0.4,Lazio,14241.0,Stadio Sant'Elia,Marco Guida
1983,Sun,2018-03-11,15:00,Crotone,2.0,4–1,0.6,Sampdoria,8738.0,Stadio Ezio Scida,Paolo Mazzoleni
1984,Sun,2018-03-11,18:00,Genoa,0.9,0–1,1.1,Milan,20004.0,Stadio Comunale Luigi Ferraris,Michael Fabbri
1985,Sun,2018-03-11,20:45,Inter,0.2,0–0,0.6,Napoli,59380.0,Stadio Giuseppe Meazza,Daniele Orsato
1987,Wed,2018-03-14,18:00,Juventus,1.7,2–0,0.6,Atalanta,36753.0,Allianz Stadium,Maurizio Mariani
1989,Sat,2018-03-17,18:00,Udinese,0.3,1–2,0.8,Sassuolo,14970.0,Dacia Arena,Rosario Abisso
1990,Sat,2018-03-17,20:45,SPAL,0.1,0–0,1.0,Juventus,13135.0,Stadio Paolo Mazza,Davide Massa
1991,Sun,2018-03-18,12:30,Sampdoria,0.6,0–5,2.9,Inter,21336.0,Stadio Comunale Luigi Ferraris,Paolo Tagliavento
1992,Sun,2018-03-18,15:00,Milan,3.2,3–2,1.3,Chievo,49701.0,Stadio Giuseppe Meazza,Maurizio Mariani
1993,Sun,2018-03-18,15:00,Crotone,1.5,0–2,2.2,Roma,11691.0,Stadio Ezio Scida,Luca Banti
1994,Sun,2018-03-18,15:00,Benevento,1.1,1–2,1.9,Cagliari,9443.0,Stadio Ciro Vigorito,Gianluca Manganiello
1995,Sun,2018-03-18,15:00,Torino,0.7,1–2,2.4,Fiorentina,16401.0,Stadio Olimpico di Torino,Claudio Gavillucci
1996,Sun,2018-03-18,15:00,Hellas Verona,0.5,0–5,3.6,Atalanta,14919.0,Stadio Marc'Antonio Bentegodi,Marco Di Bello
1997,Sun,2018-03-18,20:45,Lazio,1.4,1–1,1.2,Bologna,23000.0,Stadio Olimpico,Antonio Damato
1998,Sun,2018-03-18,20:45,Napoli,1.6,1–0,0.7,Genoa,25000.0,Stadio San Paolo,Fabrizio Pasqua
2000,Sat,2018-03-31,12:30,Bologna,0.3,1–1,1.6,Roma,20778.0,Stadio Renato Dall'Ara,Massimiliano Irrati
2001,Sat,2018-03-31,15:00,Genoa,2.7,1–1,0.4,SPAL,19853.0,Stadio Comunale Luigi Ferraris,Piero Giacomelli
2002,Sat,2018-03-31,15:00,Fiorentina,1.3,2–0,0.6,Crotone,22710.0,Stadio Artemio Franchi,Paolo Valeri
2003,Sat,2018-03-31,15:00,Atalanta,2.2,2–0,0.6,Udinese,17204.0,Stadio Atleti Azzurri d'Italia,Luca Pairetto
2004,Sat,2018-03-31,15:00,Cagliari,1.5,0–4,2.5,Torino,15959.0,Stadio Sant'Elia,Federico La Penna
2005,Sat,2018-03-31,15:00,Inter,2.6,3–0,0.3,Hellas Verona,60230.0,Stadio Giuseppe Meazza,Gianluca Rocchi
2006,Sat,2018-03-31,15:00,Lazio,3.5,6–2,0.5,Benevento,30000.0,Stadio Olimpico,Giampaolo Calvarese
2007,Sat,2018-03-31,18:00,Chievo,0.4,2–1,2.0,Sampdoria,10000.0,Stadio Marc'Antonio Bentegodi,Daniele Orsato
2008,Sat,2018-03-31,18:00,Sassuolo,1.3,1–1,2.1,Napoli,16904.0,Stadio Città del Tricolore,Michael Fabbri
2009,Sat,2018-03-31,20:45,Juventus,0.5,3–1,0.8,Milan,41156.0,Allianz Stadium,Paolo Mazzoleni
2011,Tue,2018-04-03,18:30,Udinese,1.0,0–2,2.5,Fiorentina,15450.0,Dacia Arena,Luca Banti
2012,Tue,2018-04-03,18:30,Genoa,0.8,2–1,1.4,Cagliari,18869.0,Stadio Comunale Luigi Ferraris,Fabio Maresca
2013,Tue,2018-04-03,18:30,Atalanta,1.4,1–2,1.7,Sampdoria,17612.0,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua
2014,Wed,2018-04-04,17:00,Benevento,3.1,3–0,0.2,Hellas Verona,11006.0,Stadio Ciro Vigorito,Daniele Doveri
2015,Wed,2018-04-04,18:30,Torino,1.4,4–1,1.4,Crotone,15760.0,Stadio Olimpico di Torino,Marco Guida
2016,Wed,2018-04-04,18:30,Milan,1.0,0–0,2.6,Inter,77512.0,Stadio Giuseppe Meazza,Marco Di Bello
2017,Wed,2018-04-04,18:30,Chievo,0.5,1–1,0.7,Sassuolo,8000.0,Stadio Marc'Antonio Bentegodi,Paolo Tagliavento
2019,Sat,2018-04-07,15:00,Benevento,1.8,2–4,2.4,Juventus,16867.0,Stadio Ciro Vigorito,Fabrizio Pasqua
2020,Sat,2018-04-07,18:00,SPAL,0.6,1–1,1.9,Atalanta,12906.0,Stadio Paolo Mazza,Antonio Damato
2021,Sat,2018-04-07,18:00,Roma,1.9,0–2,0.7,Fiorentina,41728.0,Stadio Olimpico,Michael Fabbri
2022,Sat,2018-04-07,20:45,Sampdoria,0.7,0–0,0.3,Genoa,30117.0,Stadio Comunale Luigi Ferraris,Davide Massa
2023,Sun,2018-04-08,12:30,Torino,1.3,1–0,1.4,Inter,25507.0,Stadio Olimpico di Torino,Paolo Tagliavento
2024,Sun,2018-04-08,15:00,Napoli,3.5,2–1,0.1,Chievo,46601.0,Stadio San Paolo,Gianluca Manganiello
2025,Sun,2018-04-08,15:00,Crotone,0.6,1–0,0.7,Bologna,9679.0,Stadio Ezio Scida,Giampaolo Calvarese
2026,Sun,2018-04-08,15:00,Hellas Verona,1.1,1–0,0.6,Cagliari,13918.0,Stadio Marc'Antonio Bentegodi,Paolo Valeri
2027,Sun,2018-04-08,18:00,Udinese,0.8,1–2,1.3,Lazio,21676.0,Dacia Arena,Gianluca Rocchi
2028,Sun,2018-04-08,20:45,Milan,1.8,1–1,0.5,Sassuolo,43140.0,Stadio Giuseppe Meazza,Luca Pairetto
2030,Sat,2018-04-14,15:00,Cagliari,2.0,2–1,0.7,Udinese,13755.0,Stadio Sant'Elia,Piero Giacomelli
2031,Sat,2018-04-14,18:00,Chievo,0.4,0–0,0.8,Torino,9000.0,Stadio Marc'Antonio Bentegodi,Marco Di Bello
2032,Sat,2018-04-14,18:00,Genoa,2.0,1–0,0.9,Crotone,18988.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati
2033,Sat,2018-04-14,20:45,Atalanta,1.4,0–0,0.8,Inter,20076.0,Stadio Atleti Azzurri d'Italia,Daniele Doveri
2034,Sun,2018-04-15,12:30,Fiorentina,2.6,0–0,0.3,SPAL,29651.0,Stadio Artemio Franchi,Daniele Orsato
2035,Sun,2018-04-15,15:00,Milan,0.6,0–0,1.3,Napoli,65786.0,Stadio Giuseppe Meazza,Luca Banti
2036,Sun,2018-04-15,15:00,Sassuolo,1.6,2–2,0.9,Benevento,8880.0,Stadio Città del Tricolore,Claudio Gavillucci
2037,Sun,2018-04-15,15:00,Bologna,1.1,2–0,0.3,Hellas Verona,19172.0,Stadio Renato Dall'Ara,Rosario Abisso
2038,Sun,2018-04-15,18:00,Juventus,2.0,3–0,0.9,Sampdoria,40121.0,Allianz Stadium,Maurizio Mariani
2039,Sun,2018-04-15,20:45,Lazio,0.7,0–0,0.7,Roma,55000.0,Stadio Olimpico,Paolo Mazzoleni
2041,Tue,2018-04-17,20:45,Inter,2.8,4–0,0.0,Cagliari,47467.0,Stadio Giuseppe Meazza,Fabrizio Pasqua
2042,Wed,2018-04-18,18:00,Benevento,1.1,0–3,4.0,Atalanta,10013.0,Stadio Ciro Vigorito,Davide Ghersini
2043,Wed,2018-04-18,20:45,Sampdoria,1.1,1–0,0.4,Bologna,17563.0,Stadio Comunale Luigi Ferraris,Gianluca Manganiello
2044,Wed,2018-04-18,20:45,Hellas Verona,0.4,0–1,1.7,Sassuolo,13996.0,Stadio Marc'Antonio Bentegodi,Marco Guida
2045,Wed,2018-04-18,20:45,Torino,2.0,1–1,0.6,Milan,24264.0,Stadio Olimpico di Torino,Fabio Maresca
2046,Wed,2018-04-18,20:45,SPAL,0.6,0–0,0.5,Chievo,12436.0,Stadio Paolo Mazza,Davide Massa
2047,Wed,2018-04-18,20:45,Napoli,1.6,4–2,2.1,Udinese,44118.0,Stadio San Paolo,Giampaolo Calvarese
2048,Wed,2018-04-18,20:45,Fiorentina,1.6,3–4,1.7,Lazio,24008.0,Stadio Artemio Franchi,Antonio Damato
2049,Wed,2018-04-18,20:45,Crotone,0.8,1–1,1.0,Juventus,15021.0,Stadio Ezio Scida,Michael Fabbri
2050,Wed,2018-04-18,20:45,Roma,1.4,2–1,0.7,Genoa,30095.0,Stadio Olimpico,Luca Pairetto
2052,Sat,2018-04-21,15:00,SPAL,0.3,0–3,1.8,Roma,12355.0,Stadio Paolo Mazza,Paolo Tagliavento
2053,Sat,2018-04-21,18:00,Sassuolo,0.8,1–0,0.3,Fiorentina,10709.0,Stadio Città del Tricolore,Massimiliano Irrati
2054,Sat,2018-04-21,20:45,Milan,1.6,0–1,0.5,Benevento,47655.0,Stadio Giuseppe Meazza,Maurizio Mariani
2055,Sun,2018-04-22,12:30,Cagliari,1.2,0–0,0.4,Bologna,15024.0,Stadio Sant'Elia,Daniele Doveri
2056,Sun,2018-04-22,15:00,Atalanta,2.1,2–1,0.6,Torino,18856.0,Stadio Atleti Azzurri d'Italia,Gianluca Aureliano
2057,Sun,2018-04-22,15:00,Udinese,1.1,1–2,0.6,Crotone,21746.0,Dacia Arena,Marco Di Bello
2058,Sun,2018-04-22,15:00,Lazio,2.4,4–0,0.4,Sampdoria,40000.0,Stadio Olimpico,Daniele Orsato
2059,Sun,2018-04-22,15:00,Chievo,1.1,1–2,1.9,Inter,7142.0,Stadio Marc'Antonio Bentegodi,Paolo Valeri
2060,Sun,2018-04-22,20:45,Juventus,0.2,0–1,0.8,Napoli,40114.0,Allianz Stadium,Gianluca Rocchi
2061,Mon,2018-04-23,20:45,Genoa,2.3,3–1,1.7,Hellas Verona,18839.0,Stadio Comunale Luigi Ferraris,Claudio Gavillucci
